Create Date,Primary Reference,Status,Weight,Target Ship (Early),Target Ship (Late),Target Delivery (Early),Target Delivery (Late),Origin Code,Origin Name,Origin City,Origin State,Origin Zip,Origin Ctry,Dest Code,Dest City,Dest Name,Dest State,Dest Zip,Dest Ctry,JDE Sales Order Number,JDE Sales Order Type,Brokered SCAC,Cube,Completed Activity Date
3/8/2022 10:30,340835 (BOL),Booked,50858,3/21/2022 0:01,3/21/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245636,TORONTO,CA WH6,ON,M9L 1P1,CA,30370019,ST,,24,3/21/2022
3/8/2022 10:30,340836 (BOL),Booked,50858,3/21/2022 0:01,3/21/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245636,TORONTO,CA WH6,ON,M9L 1P1,CA,30370020,ST,,24,3/21/2022
3/8/2022 10:30,340837 (BOL),Booked,50858,3/21/2022 0:01,3/21/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245636,TORONTO,CA WH6,ON,M9L 1P1,CA,30370021,ST,,24,3/21/2022
3/8/2022 10:30,340838 (BOL),Booked,50858,3/22/2022 0:01,3/22/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245636,TORONTO,CA WH6,ON,M9L 1P1,CA,30370023,ST,,24,3/22/2022
3/8/2022 10:31,340840 (BOL),Booked,50858,3/22/2022 0:01,3/22/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245636,TORONTO,CA WH6,ON,M9L 1P1,CA,30370024,ST,,24,3/22/2022
3/8/2022 10:32,340841 (BOL),Booked,50858,3/22/2022 0:01,3/22/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245636,TORONTO,CA WH6,ON,M9L 1P1,CA,30370025,ST,,24,3/22/2022
3/8/2022 10:34,340851 (BOL),Booked,50858,3/22/2022 0:01,3/22/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245636,TORONTO,CA WH6,ON,M9L 1P1,CA,30370035,ST,,24,3/22/2022
3/8/2022 10:35,340856 (BOL),Booked,50858,3/22/2022 0:01,3/22/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245636,TORONTO,CA WH6,ON,M9L 1P1,CA,30370040,ST,,24,3/22/2022
3/8/2022 10:54,340870 (BOL),Booked,50858,3/22/2022 0:01,3/22/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245636,TORONTO,CA WH6,ON,M9L 1P1,CA,30370043,ST,,24,3/22/2022
3/8/2022 10:54,340872 (BOL),Booked,50858,3/22/2022 0:01,3/22/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245636,TORONTO,CA WH6,ON,M9L 1P1,CA,30370045,ST,,24,3/22/2022
3/8/2022 10:55,340873 (BOL),Booked,50858,3/22/2022 0:01,3/22/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245636,TORONTO,CA WH6,ON,M9L 1P1,CA,30370046,ST,,24,3/22/2022
3/8/2022 10:55,340874 (BOL),Booked,50858,3/22/2022 0:01,3/22/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245636,TORONTO,CA WH6,ON,M9L 1P1,CA,30370047,ST,,24,3/22/2022
3/8/2022 10:55,340875 (BOL),Booked,50858,3/23/2022 0:01,3/23/2022 23:59,3/25/2022 0:01,3/25/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245636,TORONTO,CA WH6,ON,M9L 1P1,CA,30370048,ST,,24,3/23/2022
3/8/2022 10:56,340877 (BOL),Booked,50858,3/23/2022 0:01,3/23/2022 23:59,3/25/2022 0:01,3/25/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245636,TORONTO,CA WH6,ON,M9L 1P1,CA,30370050,ST,,24,3/23/2022
3/14/2022 9:21,342962 (BOL),Booked,42382,3/28/2022 0:01,3/28/2022 23:59,3/30/2022 0:01,3/30/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,184995,KIRKWOOD,A1216,NY,13795,US,60838470,SI,,20,3/28/2022
3/14/2022 9:21,342963 (BOL),Booked,42382,3/28/2022 0:01,3/28/2022 23:59,3/30/2022 0:01,3/30/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,184995,KIRKWOOD,A1216,NY,13795,US,60838487,SI,,20,3/28/2022
3/9/2022 11:22,341450 (BOL),Booked,43500,3/16/2022 0:01,3/16/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30370402,ST,,19,3/16/2022
3/9/2022 11:23,341452 (BOL),Booked,43500,3/16/2022 0:01,3/16/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30370422,ST,,19,3/16/2022
3/14/2022 10:38,343050 (BOL),Booked,49614,3/17/2022 0:01,3/17/2022 23:59,3/19/2022 0:01,3/19/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371327,ST,,24,3/17/2022
3/14/2022 10:38,343051 (BOL),Booked,49614,3/17/2022 0:01,3/17/2022 23:59,3/19/2022 0:01,3/19/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371328,ST,,24,3/17/2022
3/14/2022 10:38,343052 (BOL),Booked,49614,3/17/2022 0:01,3/17/2022 23:59,3/19/2022 0:01,3/19/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371329,ST,,24,3/17/2022
3/14/2022 10:39,343053 (BOL),Booked,49614,3/17/2022 0:01,3/17/2022 23:59,3/19/2022 0:01,3/19/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371330,ST,,24,3/17/2022
3/14/2022 15:53,343374 (BOL),Booked,50369,3/20/2022 0:01,3/20/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371508,ST,,22,3/20/2022
3/14/2022 15:53,343375 (BOL),Booked,50369,3/20/2022 0:01,3/20/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371509,ST,,22,3/20/2022
3/14/2022 15:53,343376 (BOL),Booked,50369,3/20/2022 0:01,3/20/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371510,ST,,22,3/20/2022
3/14/2022 15:53,343377 (BOL),Booked,50369,3/20/2022 0:01,3/20/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371511,ST,,22,3/20/2022
3/14/2022 15:53,343378 (BOL),Booked,50369,3/20/2022 0:01,3/20/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371512,ST,,22,3/20/2022
3/14/2022 15:54,343379 (BOL),Booked,50369,3/20/2022 0:01,3/20/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371513,ST,,22,3/20/2022
3/14/2022 15:54,343380 (BOL),Booked,50369,3/20/2022 0:01,3/20/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371514,ST,,22,3/20/2022
3/14/2022 15:54,343381 (BOL),Booked,50369,3/20/2022 0:01,3/20/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371515,ST,,22,3/20/2022
3/14/2022 15:54,343382 (BOL),Booked,50369,3/20/2022 0:01,3/20/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371516,ST,,22,3/20/2022
3/14/2022 15:54,343383 (BOL),Booked,50369,3/20/2022 0:01,3/20/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371517,ST,,22,3/20/2022
3/14/2022 15:55,343384 (BOL),Booked,50369,3/20/2022 0:01,3/20/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371518,ST,,22,3/20/2022
3/14/2022 15:55,343385 (BOL),Booked,50369,3/20/2022 0:01,3/20/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371519,ST,,22,3/20/2022
3/14/2022 15:55,343386 (BOL),Booked,50369,3/20/2022 0:01,3/20/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371520,ST,,22,3/20/2022
3/14/2022 15:55,343387 (BOL),Booked,50369,3/21/2022 0:01,3/21/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371529,ST,,22,3/21/2022
3/14/2022 15:56,343388 (BOL),Booked,50369,3/21/2022 0:01,3/21/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371530,ST,,22,3/21/2022
3/14/2022 15:56,343389 (BOL),Booked,50369,3/21/2022 0:01,3/21/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371531,ST,,22,3/21/2022
3/14/2022 15:56,343390 (BOL),Booked,50369,3/21/2022 0:01,3/21/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371532,ST,,22,3/21/2022
3/14/2022 15:57,343392 (BOL),Booked,50369,3/21/2022 0:01,3/21/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371534,ST,,22,3/21/2022
3/14/2022 15:57,343393 (BOL),Booked,50369,3/21/2022 0:01,3/21/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371535,ST,,22,3/21/2022
3/14/2022 15:57,343394 (BOL),Booked,50369,3/21/2022 0:01,3/21/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371536,ST,,22,3/21/2022
3/14/2022 15:57,343395 (BOL),Booked,50369,3/21/2022 0:01,3/21/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371537,ST,,22,3/21/2022
3/14/2022 15:57,343396 (BOL),Booked,50369,3/21/2022 0:01,3/21/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371538,ST,,22,3/21/2022
3/14/2022 15:58,343397 (BOL),Booked,50369,3/21/2022 0:01,3/21/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371539,ST,,22,3/21/2022
3/14/2022 15:58,343398 (BOL),Booked,50369,3/21/2022 0:01,3/21/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371540,ST,,22,3/21/2022
2/28/2022 15:58,337547 (BOL),Tendered,42196,3/15/2022 0:01,3/15/2022 23:59,3/20/2022 0:01,3/20/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,245590,CALGARY,CA WH11,AB,T2C 4N4,CA,30368115,ST,,28,3/15/2022
3/15/2022 10:56,343597 (BOL),Booked,42382,3/27/2022 0:01,3/27/2022 23:59,3/29/2022 0:01,3/29/2022 23:59,184936,PLT 2,SUMMERSIDE,PE,C1N 4J9,CA,184995,KIRKWOOD,A1216,NY,13795,US,60838483,SI,,20,3/27/2022
3/1/2022 12:34,337924 (BOL),Booked,43305,3/15/2022 0:01,3/15/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,287742,ORLANDO,A1053,FL,32837,US,60830433,SO,,18,3/4/2022
2/8/2022 13:11,330216 (BOL),Tendered,27473,3/18/2022 0:01,3/18/2022 23:59,3/20/2022 0:01,3/20/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,316850,SALISBURY,A472,NC,28144,US,60810973,SI,,12,3/15/2022
2/8/2022 13:35,330219 (BOL),Tendered,29036,3/18/2022 0:01,3/18/2022 23:59,3/20/2022 0:01,3/20/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,316851,DISPUTANTA,A473,VA,23842,US,60810975,SI,,14,3/15/2022
2/10/2022 11:20,331133 (BOL),Tendered,28838,3/16/2022 0:01,3/16/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245554,PLT 3,MONCTON,NB,E1A 3R1,CA,185666,SOUTH PORTLAND,A537,ME,4106,US,60817966,SI,,14,3/16/2022
2/10/2022 15:59,331330 (BOL),Booked,43652,4/4/2022 0:01,4/4/2022 23:59,4/6/2022 0:01,4/6/2022 23:59,245554,PLT 3,MONCTON,NB,E1A 3R1,CA,185723,SYRACUSE,A486,NY,13209,US,60812256,SI,,20,3/8/2022
2/16/2022 9:09,333211 (BOL),Tendered,43838,3/18/2022 0:01,3/18/2022 23:59,3/20/2022 0:01,3/20/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,316851,DISPUTANTA,A473,VA,23842,US,60817469,SI,,23,3/15/2022
2/16/2022 15:21,333456 (BOL),Booked,42332,3/17/2022 0:01,3/17/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,186803,CORNWALL,A1192,ON,K6H 7M4,CA,30369924,SO,,27,3/15/2022
3/2/2022 9:53,338393 (BOL),Booked,41205,3/22/2022 0:01,3/22/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,185904,TAYLORVILLE,A668,IL,62568,US,60833014,SO,,20,3/3/2022
2/19/2022 23:36,334723 (BOL),Booked,41952,3/22/2022 0:01,3/22/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245636,PLT 3,TORONTO,ON,M9L 1P1,CA,186002,MANASSAS,A666,VA,20109,US,60820146,SI,,23,2/22/2022
2/19/2022 23:37,334724 (BOL),Booked,41952,3/22/2022 0:01,3/22/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245636,PLT 3,TORONTO,ON,M9L 1P1,CA,186002,MANASSAS,A666,VA,20109,US,60820147,SI,,23,2/22/2022
2/20/2022 23:12,334847 (BOL),Tendered,39819,3/15/2022 0:01,3/15/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245554,PLT 3,MONCTON,NB,E1A 3R1,CA,185277,BROOKLYN,A533,NY,11234,US,60818510,SI,,21,3/15/2022
2/21/2022 19:58,335077 (BOL),Booked,41952,3/22/2022 0:01,3/22/2022 23:59,3/26/2022 0:01,3/26/2022 23:59,245636,PLT 3,TORONTO,ON,M9L 1P1,CA,186815,ORLANDO,A663,FL,32824,US,60819630,SI,,23,3/11/2022
2/21/2022 19:58,335078 (BOL),Booked,41952,3/22/2022 0:01,3/22/2022 23:59,3/26/2022 0:01,3/26/2022 23:59,245636,PLT 3,TORONTO,ON,M9L 1P1,CA,186815,ORLANDO,A663,FL,32824,US,60819635,SI,,23,3/11/2022
3/2/2022 9:54,338394 (BOL),Booked,41205,3/19/2022 0:01,3/19/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,185904,TAYLORVILLE,A668,IL,62568,US,60833016,SO,,20,3/2/2022
2/22/2022 13:26,335310 (BOL),Booked,37082,3/15/2022 0:01,3/15/2022 23:59,3/15/2022 0:01,3/15/2022 23:59,245533,PLT 3,LETHBRIDGE,AB,T1H 6X9,CA,186290,WINNIPEG,A616,MB,R3E 2T4,CA,30366280,SO,,21,3/15/2022
2/23/2022 3:57,335613 (BOL),Tendered,41154,3/18/2022 0:01,3/18/2022 23:59,3/20/2022 0:01,3/20/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,316847,DUNN,A470,NC,28334,US,60826888,SI,,18,3/15/2022
3/4/2022 15:50,339738 (BOL),Booked,43265,3/21/2022 0:01,3/21/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,305019,LAGRANGE,A665,GA,30241,US,60834893,SO,,21,3/7/2022
2/23/2022 9:47,335697 (BOL),Tendered,32591,3/18/2022 0:01,3/18/2022 23:59,3/20/2022 0:01,3/20/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,422839,GREENVILLE,A8,SC,29607,US,60826889,SI,,15,3/15/2022
2/23/2022 9:47,335698 (BOL),Tendered,25615,3/18/2022 0:01,3/18/2022 23:59,3/20/2022 0:01,3/20/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,316849,ELLOREE,A471,SC,29047,US,60826890,SI,,12,3/15/2022
2/23/2022 9:48,335700 (BOL),Tendered,41531,3/18/2022 0:01,3/18/2022 23:59,3/20/2022 0:01,3/20/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,316847,DUNN,A470,NC,28334,US,60826891,SI,,17,3/15/2022
2/24/2022 1:57,336071 (BOL),Booked,41952,3/26/2022 0:01,3/26/2022 23:59,3/28/2022 0:01,3/28/2022 23:59,245636,PLT 3,TORONTO,ON,M9L 1P1,CA,186002,MANASSAS,A666,VA,20109,US,60827855,SI,,23,2/24/2022
2/24/2022 9:40,336122 (BOL),Tendered,31607,3/18/2022 0:01,3/18/2022 23:59,3/20/2022 0:01,3/20/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,316850,SALISBURY,A472,NC,28144,US,60826892,SI,,16,3/15/2022
2/24/2022 13:00,336217 (BOL),Booked,41952,3/22/2022 0:01,3/22/2022 23:59,3/26/2022 0:01,3/26/2022 23:59,245636,PLT 3,TORONTO,ON,M9L 1P1,CA,186815,ORLANDO,A663,FL,32824,US,60827609,SI,,23,2/24/2022
2/25/2022 1:57,336440 (BOL),Booked,41952,3/26/2022 0:01,3/26/2022 23:59,3/29/2022 0:01,3/29/2022 23:59,245636,PLT 3,TORONTO,ON,M9L 1P1,CA,186002,MANASSAS,A666,VA,20109,US,60828788,SI,,23,2/25/2022
3/7/2022 10:37,340213 (BOL),Booked,43974,3/19/2022 0:01,3/19/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,287742,ORLANDO,A1053,FL,32837,US,60833312,SO,,18,3/7/2022
2/26/2022 23:27,336936 (BOL),Booked,41952,3/29/2022 0:01,3/29/2022 23:59,3/31/2022 0:01,3/31/2022 23:59,245636,PLT 3,TORONTO,ON,M9L 1P1,CA,186002,MANASSAS,A666,VA,20109,US,60829478,SI,,23,2/28/2022
3/7/2022 11:39,340278 (BOL),Booked,42240,3/19/2022 0:01,3/19/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,186891,HOLTSVILLE,A421,NY,11742,US,60835318,SO,,20,3/7/2022
2/27/2022 23:38,337060 (BOL),Booked,41952,3/30/2022 0:01,3/30/2022 23:59,4/1/2022 0:01,4/1/2022 23:59,245636,PLT 3,TORONTO,ON,M9L 1P1,CA,186002,MANASSAS,A666,VA,20109,US,60829481,SI,,23,2/28/2022
2/28/2022 9:46,337120 (BOL),Booked,43345,3/21/2022 0:01,3/21/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,245554,PLT 3,MONCTON,NB,E1A 3R1,CA,185293,TAUNTON,A747,MA,2780,US,60830440,SI,,21,3/14/2022
3/7/2022 12:55,340336 (BOL),Booked,43367,3/21/2022 0:01,3/21/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60835398,ST,,19,3/21/2022
2/28/2022 14:14,337402 (BOL),Booked,41451,3/15/2022 0:01,3/15/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245554,PLT 3,MONCTON,NB,E1A 3R1,CA,185518,BREWSTER,A6,NY,10509,US,60829107,SI,,21,3/15/2022
3/7/2022 12:56,340340 (BOL),Booked,43367,3/21/2022 0:01,3/21/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60835407,ST,,19,3/21/2022
3/8/2022 13:26,340979 (BOL),Booked,43500,3/22/2022 0:01,3/22/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60836163,ST,,19,3/22/2022
2/28/2022 16:43,337609 (BOL),Booked,41952,3/29/2022 0:01,3/29/2022 23:59,4/2/2022 0:01,4/2/2022 23:59,245636,PLT 3,TORONTO,ON,M9L 1P1,CA,186815,ORLANDO,A663,FL,32824,US,60829351,SI,,23,3/11/2022
3/1/2022 1:58,337702 (BOL),Booked,41952,3/30/2022 0:01,3/30/2022 23:59,4/1/2022 0:01,4/1/2022 23:59,245636,PLT 3,TORONTO,ON,M9L 1P1,CA,186002,MANASSAS,A666,VA,20109,US,60831660,SI,,23,3/1/2022
3/1/2022 10:44,337857 (BOL),Booked,41952,3/17/2022 0:01,3/17/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245636,PLT 3,TORONTO,ON,M9L 1P1,CA,186815,ORLANDO,A663,FL,32824,US,60829353,SI,,23,3/11/2022
3/1/2022 11:17,337901 (BOL),Tendered,42446,3/15/2022 0:01,3/15/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245554,PLT 3,MONCTON,NB,E1A 3R1,CA,185496,ELKRIDGE,A979,MD,21075,US,60825710,SI,,19,3/15/2022
3/8/2022 13:26,340980 (BOL),Booked,43500,3/23/2022 0:01,3/23/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60836164,ST,,19,3/23/2022
3/1/2022 12:31,337921 (BOL),Tendered,42456,3/15/2022 0:01,3/15/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245554,PLT 3,MONCTON,NB,E1A 3R1,CA,185005,BRATTLEBORO,A702,VT,5302,US,60785623,SI,,18,3/15/2022
3/8/2022 13:26,340981 (BOL),Booked,43500,3/24/2022 0:01,3/24/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60836167,ST,,19,3/24/2022
3/1/2022 14:12,338011 (BOL),Tendered,40811,3/16/2022 0:01,3/16/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,422839,GREENVILLE,A8,SC,29607,US,60832301,SI,,20,3/14/2022
3/1/2022 16:08,338161 (BOL),Booked,43694,3/15/2022 0:01,3/15/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245554,PLT 3,MONCTON,NB,E1A 3R1,CA,185635,AUGUSTA,A771,ME,4338,US,60832249,SI,,21,3/15/2022
3/2/2022 9:51,338383 (BOL),Tendered,37171,3/16/2022 0:01,3/16/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,316849,ELLOREE,A471,SC,29047,US,60832461,SI,,18,3/14/2022
3/2/2022 9:51,338384 (BOL),Tendered,28469,3/19/2022 0:01,3/19/2022 23:59,3/20/2022 0:01,3/20/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,316966,GREENCASTLE,A469,PA,17225,US,60832462,SI,,14,3/15/2022
3/7/2022 21:33,340687 (BOL),Booked,43265,3/19/2022 0:01,3/19/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,305012,SALISBURY,A667,NC,28144,US,60835785,SO,,21,3/8/2022
3/7/2022 21:33,340688 (BOL),Booked,43265,3/29/2022 0:01,3/29/2022 23:59,4/1/2022 0:01,4/1/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,305012,SALISBURY,A667,NC,28144,US,60835786,SO,,21,3/8/2022
3/7/2022 21:34,340689 (BOL),Booked,43265,3/22/2022 0:01,3/22/2022 23:59,3/25/2022 0:01,3/25/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,305012,SALISBURY,A667,NC,28144,US,60835787,SO,,21,3/8/2022
